video_id;playlist_name;video_name;publication_date;views;likes;dislikes;favorites;comments;duration_seconds
i84nqQQPmK4;Турнир Cybbet Race Wars: Январь - февраль 2016;StarCraft 2 LotV Cybbet Race Wars 2016 Day 5 Match 4: Bly vs Major;2016-02-06T16:00:01Z;8187;170;1;0;8;1864
Le6--wq3rPk;Турнир Cybbet Race Wars: Январь - февраль 2016;StarCraft 2 LotV Cybbet Race Wars 2016 Day 5 Match 5: Miszu vs FireCake;2016-02-06T17:00:01Z;4960;111;0;0;4;1040
fGzuS41FnKA;Турнир Cybbet Race Wars: Январь - февраль 2016;StarCraft 2 LotV Cybbet Race Wars 2016 Day 5 Match 6: FireCake vs puCK;2016-02-06T18:00:01Z;5651;125;0;0;3;1063
rD3cwb1dHa0;Турнир Cybbet Race Wars: Январь - февраль 2016;StarCraft 2 LotV Cybbet Race Wars 2016 Day 6 Match 1: Leenock vs Bomber;2016-02-08T16:13:37Z;7162;177;1;0;14;1683
bpbRptKKvfg;Турнир Cybbet Race Wars: Январь - февраль 2016;StarCraft 2 LotV Cybbet Race Wars 2016 Day 6 Match 2: Bomber vs Strange;2016-02-08T16:14:09Z;6608;124;2;0;9;1321
8HkUEoFte6s;Турнир Cybbet Race Wars: Январь - февраль 2016;StarCraft 2 LotV Cybbet Race Wars 2016 Day 6 Match 3: Leenock vs MaNa;2016-02-08T16:14:42Z;6105;162;0;0;8;1490
UiyMZfW0eEA;Турнир Cybbet Race Wars: Январь - февраль 2016;StarCraft 2 LotV Cybbet Race Wars 2016 Day 6 Match 4: MaNa vs Kas;2016-02-09T15:00:02Z;7195;123;4;0;12;2568
97oZn50Utg4;Турнир Cybbet Race Wars: Январь - февраль 2016;StarCraft 2 LotV Cybbet Race Wars 2016 Day 6 Match 5: Strange vs Serral;2016-02-09T16:00:00Z;7548;161;3;0;16;2464
WfW9D9qKM24;Турнир Cybbet Race Wars: Январь - февраль 2016;StarCraft 2 LotV Cybbet Race Wars 2016 Day 6 Match 6: Kas vs Serral;2016-02-09T17:00:02Z;6380;120;4;0;13;1351
Wls7K3dW7DE;Турнир Cybbet Race Wars: Январь - февраль 2016;StarCraft 2 LotV Cybbet Race Wars 2016 Ro8 Match 1: MC vs FireCake;2016-02-10T22:49:03Z;6235;140;2;0;19;2745
sf_CC1M9SpA;Турнир Cybbet Race Wars: Январь - февраль 2016;StarCraft 2 LotV Cybbet Race Wars 2016 Ro8 Match 2: Leenock vs aLive;2016-02-10T22:49:20Z;9119;162;1;0;6;3087
GdZfmjW_Q1w;Турнир Cybbet Race Wars: Январь - февраль 2016;StarCraft 2 LotV Cybbet Race Wars 2016 Ro8 Match 3: Bomber vs Super;2016-02-11T15:00:00Z;9393;190;3;0;16;2392
cZoyuF7ECkg;Турнир Cybbet Race Wars: Январь - февраль 2016;StarCraft 2 LotV Cybbet Race Wars 2016 Ro8 Match 4: Bly vs MaNa;2016-02-11T16:00:00Z;9125;267;1;0;27;2743
CYPyPXO5u9o;Турнир Cybbet Race Wars: Январь - февраль 2016;StarCraft 2 LotV Cybbet Race Wars 2016 Ro4 Match 1: FireCake vs aLive;2016-02-12T21:00:58Z;7516;152;4;0;19;2524
O0baUiCaenY;Турнир Cybbet Race Wars: Январь - февраль 2016;StarCraft 2 LotV Cybbet Race Wars 2016 Ro4 Match 2: Bly vs Super;2016-02-12T21:09:40Z;9280;226;4;0;21;2601
vFdAH-l5EI8;Турнир Cybbet Race Wars: Январь - февраль 2016;StarCraft 2 LotV Cybbet Race Wars 2016 3rd Place: Bly vs FireCake;2016-02-13T15:00:02Z;11321;317;5;0;31;2309
M6kCmbjiXDQ;Турнир Cybbet Race Wars: Январь - февраль 2016;StarCraft 2 LotV Cybbet Race Wars 2016 Showmatch: PtitDrogo + Lilbow vs Bly + Scarlett;2016-02-20T12:00:00Z;33645;667;14;0;51;3546
YglVdOHiUB0;Турнир Cybbet Race Wars: Январь - февраль 2016;StarCraft 2 LotV Cybbet Race Wars 2016 FINAL: aLive vs Super;2016-02-20T16:00:00Z;29775;494;10;0;55;3461
cU6X-WmjKwQ;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeA Match 1: ByuL vs aLive;2016-01-08T19:40:08Z;17411;278;7;0;32;1729
pgTF4E_3rRI;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeA Match 2: Sorry vs Cure;2016-01-08T19:40:18Z;8946;207;3;0;15;1872
GixfdX1VhSk;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeA Match 3: Dream vs HyuN;2016-01-08T21:28:29Z;10949;250;7;0;21;3078
5TMoeJZ0cPM;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeA Match 4: Trap vs Shine;2016-01-13T14:41:25Z;7968;216;3;0;26;2001
R2Vj3LQSWNk;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeA Match 5: Forte vs BrAvO;2016-01-13T15:23:39Z;7589;204;0;0;18;3078
rKMi4OjdwSY;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeA Match 6: GuMiho vs Dark;2016-01-13T15:11:55Z;10135;224;1;0;17;3728
YW1xG4pIslQ;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeA Match 7: DeParture vs Stats;2016-01-15T14:16:57Z;8131;228;0;0;15;2833
NB8GV36CeJs;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeA Match 8: Bbyong vs DRGLing;2016-01-15T14:16:59Z;8018;219;1;0;17;2812
23BKwcP_Pjo;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeA Match 9: Bomber vs Seed;2016-01-15T14:17:03Z;10239;256;1;0;48;2395
8E8vadtHS2Q;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeA Match 10: Sacsri vs HerO;2016-01-20T15:26:39Z;7416;231;2;0;22;2748
aTmagyjreEk;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeA Match 11: LosirA vs Choya;2016-01-20T15:26:42Z;6009;172;1;0;4;2786
NpHc7ccaaLs;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeA Match 12: TY vs Patience;2016-01-20T15:26:45Z;9240;214;2;0;16;4603
57fdZ-HRd3o;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeA Match 13: soO vs Trust;2016-01-23T13:30:00Z;5592;162;0;0;17;2757
8GqtEmJ7doI;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeA Match 14: KeeN vs Journey;2016-01-23T14:30:00Z;5308;124;2;0;10;4318
2YiTq_6H59E;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeA Match 15: Dear vs sOs;2016-01-23T15:00:00Z;5735;143;1;0;8;2520
lmb2Hq3AQa0;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeA Match 16: Symbol vs TRUE;2016-01-27T15:00:03Z;5209;161;0;0;25;2990
zIuslUhNNJQ;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeA Match 17: Reality vs SpeeD;2016-01-27T15:30:01Z;5772;138;0;0;10;3755
rv4oybHEsbU;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeA Match 18: Creator vs Armani;2016-01-27T16:00:01Z;7701;177;1;0;14;4512
ula6uD9GUXc;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeA Match 19: Impact vs Solar;2016-01-29T14:00:03Z;4710;122;0;0;11;3035
vIt3CJ1DezI;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeA Match 21: RagnaroK vs Super;2016-01-29T14:30:00Z;5259;104;2;0;6;2704
idh3_9w990g;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeA Match 20: Classic vs Jjakji;2016-01-29T14:30:00Z;6295;145;2;0;11;2786
El9Un4UNsyY;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeA Match 22: ByuN vs Curious;2016-02-03T18:27:40Z;9682;221;4;0;12;6341
n3YP3M8KguE;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeA Match 23: Rogue vs Billowy;2016-02-03T18:28:25Z;5300;128;2;0;8;3033
jDBAqJGUkLY;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeA Match 24: Maru vs Zest;2016-02-03T18:28:47Z;11087;237;8;0;21;3242
MVMn1Ngq4NQ;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeA Match 25: Leenock vs Jaedong;2016-02-03T18:29:17Z;6345;165;2;0;15;2183
-8YBzFPVZig;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeA Match 26: Hush vs DongRaeGu;2016-02-05T21:01:32Z;5248;122;1;0;16;3507
hJPVo0v0dn8;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeA Match 27: TaeJa vs Blaze;2016-02-05T21:01:46Z;5542;123;2;0;8;3566
wOZjfzXnKeU;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeA Match 28: Hurricane vs Soulkey;2016-02-05T21:02:00Z;5661;144;0;0;7;3750
jp8RQgplLzY;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeA Match 29: INnoVation vs Stork;2016-02-05T21:02:41Z;11900;286;2;0;45;4638
ABkJRAhvkdQ;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro32 Group A - Rogue vs Journey;2016-02-17T15:00:52Z;6412;171;0;0;19;2025
p9XlqQ27yGI;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro32 Group A - TaeJa vs Zest;2016-02-17T15:24:30Z;10380;197;1;0;12;2571
xTzdKnZAOTw;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro32 Group A - Матч победителей;2016-02-17T15:24:35Z;6978;212;0;0;9;2111
4Sgtm1R-O9E;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro32 Group A - Матч проигравших;2016-02-17T15:24:37Z;5373;135;0;0;9;1422
8V8ktU0yQ5Q;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro32 Group A - Матч за второе место;2016-02-17T15:24:40Z;6915;150;2;0;18;2782
yh87Y02Mac0;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro32 Group B - herO vs Leenock;2016-02-19T16:00:01Z;7828;201;9;0;36;3041
rG-_C3_5dGk;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro32 Group B - Seed vs Dream;2016-02-19T16:00:02Z;5372;138;15;0;18;1429
lhLqalV1wQs;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro32 Group B - Матч победителей;2016-02-19T16:30:01Z;9352;195;16;0;32;2693
VntB_9R6xy0;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro32 Group B - Матч проигравших;2016-02-19T16:30:00Z;4918;115;7;0;12;1798
0NHfF66hWsk;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro32 Group B - Матч за второе место;2016-02-19T17:00:00Z;5566;152;7;0;22;857
gGvs2SV62rM;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro32 Group C - Symbol vs Soulkey;2016-02-24T14:45:03Z;5024;129;1;0;7;1217
A0bQ1LfHuL4;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro32 Group C - MyuNgSiK vs Bunny;2016-02-24T14:45:03Z;7091;218;1;0;15;1824
RE1fP1GAqmc;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro32 Group C - Матч за второе место;2016-02-24T14:45:03Z;9179;212;0;0;12;3080
qzOOymv5biE;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro32 Group C - Матч победителей;2016-02-24T14:45:03Z;8119;206;3;0;24;1247
VnGSxeRVJ50;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro32 Group C - Матч проигравших;2016-02-24T14:45:03Z;5204;136;0;0;5;1249
gL_U8mmyjm4;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro32 Group G - aLive vs Dark;2016-03-09T14:03:47Z;6808;271;0;0;21;1718
wVfSFzDe7Pw;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro32 Group G - Матч победителей;2016-03-09T14:03:51Z;6588;175;1;0;9;1475
bV4vYlSo7Xs;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro32 Group G - Матч за второе место;2016-03-09T14:03:57Z;10632;250;4;0;24;3686
GzVIBUbrYK4;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro32 Group H - Dear vs DongRaeGu;2016-03-11T15:00:01Z;5848;156;0;0;20;1486
NZQsd03U2d8;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro32 Group H - HerO vs soO;2016-03-11T15:00:01Z;6999;182;0;0;21;1569
8BrMVozUcQs;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro32 Group H - Матч победителей;2016-03-11T15:00:00Z;6905;190;2;0;18;1626
8Ae7punqrQQ;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro32 Group H - Матч проигравших;2016-03-11T15:30:00Z;7431;177;2;0;20;2592
Q0lYQmAX9AI;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro32 Group H - Матч за второе место;2016-03-11T15:30:00Z;7636;173;5;0;11;2779
Lnl0FQESxu4;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro16 Group A - herO vs SpeeD;2016-04-01T13:45:10Z;6114;229;1;0;23;705
CM_IfFnNDxk;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro16 Group A - Trap vs TaeJa;2016-04-01T15:10:17Z;8112;200;1;0;7;2538
y75e9P3mlPg;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro16 Group A - Матч победителей;2016-04-01T15:10:23Z;8068;202;3;0;6;2656
S_J_15EcjLg;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro16 Group A - Матч проигравших;2016-04-01T15:10:30Z;4876;137;1;0;4;1557
AqPGRghuAJo;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro16 Group A - Матч за второе место;2016-04-01T15:10:36Z;6082;198;1;0;10;1695
PP7CRz0isqo;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro16 Group B - Solar vs soO;2016-04-02T14:12:29Z;4973;157;0;0;13;1356
3FjfpEwxJQo;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro16 Group B - Zest vs Cure;2016-04-02T14:12:35Z;7118;231;0;0;12;1631
dyGhNmFE0pY;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro16 Group B - Матч победителей;2016-04-02T14:12:42Z;6622;218;1;0;26;1107
VdCITde5DGM;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro16 Group B - Матч проигравших;2016-04-02T14:12:47Z;5179;144;1;0;1;1412
S7pu9aePnPU;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro16 Group B - Матч за второе место;2016-04-02T14:12:54Z;5931;197;2;0;11;1392
2eydDh2x0v4;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro16 Group C - Curious vs LosirA;2016-04-06T14:13:39Z;5979;200;0;0;19;2117
wNNjLNfHAiY;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro16 Group C - Dream vs Dark;2016-04-06T14:14:23Z;6821;201;1;0;9;1536
aSHzOtOrDZQ;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro16 Group C - Матч победителей;2016-04-06T14:14:35Z;6755;202;1;0;15;1318
P-gIJdktVl4;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro16 Group C - Матч проигравших;2016-04-06T15:12:51Z;5295;160;2;0;20;1907
l25JWBFfE9Q;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro16 Group C - Матч за второе место;2016-04-06T15:12:53Z;6714;196;1;0;20;1952
PH0lLdBW_Ws;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro16 Group D - Dear vs Bunny;2016-04-08T15:22:08Z;7015;209;2;0;15;2239
DjHuWr7n1hE;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro16 Group D - MyuNgSiK vs TY;2016-04-08T15:22:53Z;6645;189;1;0;14;2501
1IzXmQ26z6U;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro16 Group D - Матч победителей;2016-04-08T15:23:14Z;7597;179;1;0;6;2142
B72vq1SwGJ0;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro16 Group D - Матч проигравших;2016-04-08T15:23:45Z;5756;141;1;0;5;2092
6d85xY6RMVI;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro16 Group D - Матч за второе место;2016-04-08T15:24:23Z;8621;203;1;0;15;2569
SiDIXdQ-Ywo;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro8 herO vs Cure;2016-04-13T17:44:46Z;9756;270;2;0;36;2413
nTlwxu47GtQ;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro8 Dream vs TY;2016-04-13T17:44:51Z;9371;268;2;0;14;2952
Lj1umR446Uc;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro8 TaeJa vs Zest;2016-04-15T14:49:49Z;10935;350;2;0;18;2301
oFMO6alT6p0;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro8 LosirA vs Dear;2016-04-15T14:50:25Z;10125;236;4;0;36;2787
8Ssf9T4tCf4;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro4 TY vs Cure;2016-04-20T15:00:01Z;13162;327;0;0;40;3780
hJAwwdm0V6M;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS Ro4 Zest vs Dear;2016-04-22T13:00:01Z;13085;363;3;0;48;3168
zGP0rTFCyeo;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: GSL 2016 Season 1 CodeS FINAL: Zest vs TY;2016-05-01T20:41:53Z;22021;473;10;0;58;4639
RHQIYrZ_GnE;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: WCS 2016 Season 1 Cross Finals - Архон шоуматч;2016-05-22T18:26:35Z;11056;240;1;0;22;3225
5wIkk5lD2qA;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: WCS 2016 Season 1 Cross Finals - Zest vs Stats;2016-05-22T18:35:05Z;9472;179;2;0;12;2687
bTDCXk3B1yg;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: WCS 2016 Season 1 Cross Finals - TY vs Dark;2016-05-22T22:17:30Z;24637;408;6;0;27;5217
zxyIFMKb8qU;Корея 2.0 - Global StarCraft 2 League 2016 Season 1;Корея 2.0: WCS 2016 Season 1 Cross Finals - Финал;2016-05-22T22:17:50Z;23487;380;4;0;10;3242
5SeQ7yHhiCI;Корея 2.0: Global StarCraft 2 League 2016 Preseason;Корея 2.0: GSL 2016 Preseason Week 1 Ro16 Match 1: Solar vs Dark;2015-12-15T13:49:11Z;11460;249;1;0;18;2347
vTvuGzpcBT4;Корея 2.0: Global StarCraft 2 League 2016 Preseason;Корея 2.0: GSL 2016 Preseason Week 1 Ro16 Match 2: Life vs DongRaeGu;2015-12-15T13:49:16Z;8256;206;0;0;16;1230
p6__EdVJwoE;Корея 2.0: Global StarCraft 2 League 2016 Preseason;Корея 2.0: GSL 2016 Preseason Week 1 Ro16 Match 3: herO vs TY;2015-12-15T13:49:22Z;10485;204;3;0;12;2469
2alMQyGxtik;Корея 2.0: Global StarCraft 2 League 2016 Preseason;Корея 2.0: GSL 2016 Preseason Week 1 Ro16 Match 4: Symbol vs Sorry;2015-12-15T13:49:26Z;6847;180;1;0;13;1430
uUPwxpEwYO8;Корея 2.0: Global StarCraft 2 League 2016 Preseason;Корея 2.0: GSL 2016 Preseason Week 1 Ro16 Match 5: Bunny vs Reality;2015-12-16T13:25:14Z;6258;164;0;0;16;2207
IBCCV8Vp_Og;Корея 2.0: Global StarCraft 2 League 2016 Preseason;Корея 2.0: GSL 2016 Preseason Week 1 Ro16 Match 6: Zest vs Hurricane;2015-12-16T13:25:22Z;4914;120;0;0;5;1206
DB8yfyckJFI;Корея 2.0: Global StarCraft 2 League 2016 Preseason;Корея 2.0: GSL 2016 Preseason Week 1 Ro16 Match 7: Dear vs ByuL;2015-12-16T13:25:26Z;5647;140;1;0;4;1454
Hmr9YdH11Oc;Корея 2.0: Global StarCraft 2 League 2016 Preseason;Корея 2.0: GSL 2016 Preseason Week 1 Ro16 Match 8: Forte vs TRUE;2015-12-16T13:25:29Z;6121;172;0;0;10;1487
w9vOg_IEQdc;Корея 2.0: Global StarCraft 2 League 2016 Preseason;Корея 2.0: GSL 2016 Preseason Week 1 Ro8 Match 1: herO vs Sorry;2015-12-17T14:29:52Z;6375;149;2;0;9;1307
vNjpMSiZQ1Q;Корея 2.0: Global StarCraft 2 League 2016 Preseason;Корея 2.0: GSL 2016 Preseason Week 1 Ro8 Match 2: ByuL vs Forte;2015-12-17T14:29:54Z;6851;130;0;0;8;1333
5iK855ipykU;Корея 2.0: Global StarCraft 2 League 2016 Preseason;Корея 2.0: GSL 2016 Preseason Week 1 Ro8 Match 3: Life vs Dark;2015-12-17T14:29:57Z;6804;134;1;0;7;1758
SJSf4yFYPgw;Корея 2.0: Global StarCraft 2 League 2016 Preseason;Корея 2.0: GSL 2016 Preseason Week 1 Ro8 Match 4: Reality vs Zest;2015-12-17T14:29:59Z;5930;125;0;0;6;1410
H6iVSy7A_AQ;Корея 2.0: Global StarCraft 2 League 2016 Preseason;Корея 2.0: GSL 2016 Preseason Week 1 Полуфинал №1: Life vs Zest;2015-12-18T14:37:20Z;19587;303;4;0;17;3260
teguGD_ufto;Корея 2.0: Global StarCraft 2 League 2016 Preseason;Корея 2.0: GSL 2016 Preseason Week 1 Полуфинал №2: herO vs ByuL p1;2015-12-18T21:48:47Z;5866;125;1;0;13;1457
vepQ-06QXXU;Корея 2.0: Global StarCraft 2 League 2016 Preseason;Корея 2.0: GSL 2016 Preseason Week 1 Полуфинал №2: herO vs ByuL p2;2015-12-18T21:48:49Z;6557;123;3;0;19;1365
zgjh-wtPiq4;Корея 2.0: Global StarCraft 2 League 2016 Preseason;Корея 2.0: GSL 2016 Preseason Week 1 Финал: Life vs herO;2015-12-18T18:30:19Z;19156;310;3;0;47;1991
